"ActivityName" "SubjectID" "Variable" "VariableAverage"
"Walking" 6 "timeDomain-BodyAccelerometerMag-mean" -0.166840713631579
"Walking" 6 "timeDomain-GravityAccelerometerMag-mean" -0.166840713631579
"Walking" 6 "timeDomain-BodyAccelerometerJerkMag-mean" -0.195117026052632
"Walking" 6 "timeDomain-BodyGyroscopeMag-mean" -0.281207841122807
"Walking" 6 "timeDomain-BodyGyroscopeJerkMag-mean" -0.321290483140351
"Walking" 6 "freqDomain-BodyAccelerometer-mean-X" -0.187934323140351
"Walking" 6 "freqDomain-BodyAccelerometer-mean-Y" 0.140781621991228
"Walking" 6 "freqDomain-BodyAccelerometer-mean-Z" -0.498520164385965
"Walking" 6 "freqDomain-BodyAccelerometerJerk-mean-X" -0.150942917824561
"Walking" 6 "freqDomain-BodyAccelerometerJerk-mean-Y" -0.0753742321614035
"Walking" 6 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.541438616140351
"Walking" 6 "freqDomain-BodyGyroscope-mean-X" -0.239650710533333
"Walking" 6 "freqDomain-BodyGyroscope-mean-Y" -0.341378429473684
"Walking" 6 "freqDomain-BodyGyroscope-mean-Z" -0.203575458733333
"Walking" 6 "freqDomain-BodyAccelerometerMag-mean" -0.201386607649123
"Walking" 6 "freqDomain-BodyBodyAccelerometerJerkMag-mean" -0.055401423331579
"Walking" 6 "freqDomain-BodyBodyGyroscopeMag-mean" -0.329681123368421
"Walking" 6 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.366500534122807
"Walking" 6 "timeDomain-BodyAccelerometer-std-X" -0.296538717368421
"Walking" 6 "timeDomain-BodyAccelerometer-std-Y" 0.164213884996491
"Walking" 6 "timeDomain-BodyAccelerometer-std-Z" -0.504324207192982
"Walking" 6 "timeDomain-GravityAccelerometer-std-X" -0.977779896491228
"Walking" 6 "timeDomain-GravityAccelerometer-std-Y" -0.964248568070175
"Walking" 6 "timeDomain-GravityAccelerometer-std-Z" -0.957205025789474
"Walking" 6 "timeDomain-BodyAccelerometerJerk-std-X" -0.132784766936842
"Walking" 6 "timeDomain-BodyAccelerometerJerk-std-Y" 0.00808897373684211
"Walking" 6 "timeDomain-BodyAccelerometerJerk-std-Z" -0.575777466491228
"Walking" 6 "timeDomain-BodyGyroscope-std-X" -0.446020952631579
"Walking" 6 "timeDomain-BodyGyroscope-std-Y" -0.331702267894737
"Walking" 6 "timeDomain-BodyGyroscope-std-Z" -0.383139334736842
"Walking" 6 "timeDomain-BodyGyroscopeJerk-std-X" -0.18260093354386
"Walking" 6 "timeDomain-BodyGyroscopeJerk-std-Y" -0.416390246140351
"Walking" 6 "timeDomain-BodyGyroscopeJerk-std-Z" -0.166684422233333
"Walking" 6 "timeDomain-BodyAccelerometerMag-std" -0.266734167368421
"Walking" 6 "timeDomain-GravityAccelerometerMag-std" -0.266734167368421
"Walking" 6 "timeDomain-BodyAccelerometerJerkMag-std" -0.0706029648421053
"Walking" 6 "timeDomain-BodyGyroscopeMag-std" -0.36560291677193
"Walking" 6 "timeDomain-BodyGyroscopeJerkMag-std" -0.364708342315789
"Walking" 6 "freqDomain-BodyAccelerometer-std-X" -0.34522769
"Walking" 6 "freqDomain-BodyAccelerometer-std-Y" 0.101699642168947
"Walking" 6 "freqDomain-BodyAccelerometer-std-Z" -0.550474621754386
"Walking" 6 "freqDomain-BodyAccelerometerJerk-std-X" -0.19269469414386
"Walking" 6 "freqDomain-BodyAccelerometerJerk-std-Y" 0.0314450678263158
"Walking" 6 "freqDomain-BodyAccelerometerJerk-std-Z" -0.608624354210526
"Walking" 6 "freqDomain-BodyGyroscope-std-X" -0.515323854385965
"Walking" 6 "freqDomain-BodyGyroscope-std-Y" -0.332008706842105
"Walking" 6 "freqDomain-BodyGyroscope-std-Z" -0.512209233508772
"Walking" 6 "freqDomain-BodyAccelerometerMag-std" -0.421683093508772
"Walking" 6 "freqDomain-BodyBodyAccelerometerJerkMag-std" -0.0964999702982456
"Walking" 6 "freqDomain-BodyBodyGyroscopeMag-std" -0.510648322631579
"Walking" 6 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.408078906482456
"Walking" 7 "timeDomain-BodyAccelerometer-mean-X" 0.275592961754386
"Walking" 7 "timeDomain-BodyAccelerometer-mean-Y" -0.018653665345614
"Walking" 7 "timeDomain-BodyAccelerometer-mean-Z" -0.110912234947368
"Walking" 7 "timeDomain-GravityAccelerometer-mean-X" 0.932566472280702
"Walking" 7 "timeDomain-GravityAccelerometer-mean-Y" -0.159097003684211
"Walking" 7 "timeDomain-GravityAccelerometer-mean-Z" -0.160846924029807
"Walking" 7 "timeDomain-BodyAccelerometerJerk-mean-X" 0.0901462649192983
"Walking" 7 "timeDomain-BodyAccelerometerJerk-mean-Y" 0.0184322723280702
"Walking" 7 "timeDomain-BodyAccelerometerJerk-mean-Z" -0.0210398551649123
"Walking" 7 "timeDomain-BodyGyroscope-mean-X" 0.00228835208526316
"Walking" 7 "timeDomain-BodyGyroscope-mean-Y" -0.0837113724842105
"Walking" 7 "timeDomain-BodyGyroscope-mean-Z" 0.0641104602035088
"Walking" 7 "timeDomain-BodyGyroscopeJerk-mean-X" -0.123654199751333
"Walking" 7 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0447766029745614
"Walking" 7 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0495713093294737
"Walking" 7 "timeDomain-BodyAccelerometerMag-mean" -0.0978090439438596
"Walking" 7 "timeDomain-GravityAccelerometerMag-mean" -0.0978090439438596
"Walking" 7 "timeDomain-BodyAccelerometerJerkMag-mean" -0.192948900438596
"Walking" 7 "timeDomain-BodyGyroscopeMag-mean" -0.305959351403509
"Walking" 7 "timeDomain-BodyGyroscopeJerkMag-mean" -0.300022779964912
"Walking" 7 "freqDomain-BodyAccelerometer-mean-X" -0.343048405789474
"Walking" 7 "freqDomain-BodyAccelerometer-mean-Y" -0.0641564202736842
"Walking" 7 "freqDomain-BodyAccelerometer-mean-Z" 0.0385832252345614
"Walking" 7 "freqDomain-BodyAccelerometerJerk-mean-X" -0.383715797719298
"Walking" 7 "freqDomain-BodyAccelerometerJerk-mean-Y" -0.123192887383684
"Walking" 7 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.106490372892632
"Walking" 7 "freqDomain-BodyGyroscope-mean-X" -0.318395104666667
"Walking" 7 "freqDomain-BodyGyroscope-mean-Y" -0.151966687436842
"Walking" 7 "freqDomain-BodyGyroscope-mean-Z" -0.366733617894737
"Walking" 7 "freqDomain-BodyAccelerometerMag-mean" -0.151243649578947
"Walking" 7 "freqDomain-BodyBodyAccelerometerJerkMag-mean" -0.0384187298547368
"Walking" 7 "freqDomain-BodyBodyGyroscopeMag-mean" -0.192909765467895
"Walking" 7 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.155339855862632
"Walking" 7 "timeDomain-BodyAccelerometer-std-X" -0.327243240701754
"Walking" 7 "timeDomain-BodyAccelerometer-std-Y" -0.0772618561052631
"Walking" 7 "timeDomain-BodyAccelerometer-std-Z" 0.159631283261403
"Walking" 7 "timeDomain-GravityAccelerometer-std-X" -0.979851271403509
"Walking" 7 "timeDomain-GravityAccelerometer-std-Y" -0.969404155087719
"Walking" 7 "timeDomain-GravityAccelerometer-std-Z" -0.952159770526316
"Walking" 7 "timeDomain-BodyAccelerometerJerk-std-X" -0.346026226140351
"Walking" 7 "timeDomain-BodyAccelerometerJerk-std-Y" -0.0547448948245614
"Walking" 7 "timeDomain-BodyAccelerometerJerk-std-Z" -0.149488514397895
"Walking" 7 "timeDomain-BodyGyroscope-std-X" -0.503313517017544
"Walking" 7 "timeDomain-BodyGyroscope-std-Y" -0.23109830545614
"Walking" 7 "timeDomain-BodyGyroscope-std-Z" -0.396013535263158
"Walking" 7 "timeDomain-BodyGyroscopeJerk-std-X" -0.21166729682807
"Walking" 7 "timeDomain-BodyGyroscopeJerk-std-Y" -0.174136410738596
"Walking" 7 "timeDomain-BodyGyroscopeJerk-std-Z" -0.458302971403509
"Walking" 7 "timeDomain-BodyAccelerometerMag-std" -0.198554708385965
"Walking" 7 "timeDomain-GravityAccelerometerMag-std" -0.198554708385965
"Walking" 7 "timeDomain-BodyAccelerometerJerkMag-std" -0.027557329277193
"Walking" 7 "timeDomain-BodyGyroscopeMag-std" -0.19828316695614
"Walking" 7 "timeDomain-BodyGyroscopeJerkMag-std" -0.0953401161070176
"Walking" 7 "freqDomain-BodyAccelerometer-std-X" -0.322034908070175
"Walking" 7 "freqDomain-BodyAccelerometer-std-Y" -0.143721823263158
"Walking" 7 "freqDomain-BodyAccelerometer-std-Z" 0.133316828089298
"Walking" 7 "freqDomain-BodyAccelerometerJerk-std-X" -0.365314790947368
"Walking" 7 "freqDomain-BodyAccelerometerJerk-std-Y" -0.0431917460807018
"Walking" 7 "freqDomain-BodyAccelerometerJerk-std-Z" -0.190751539207018
"Walking" 7 "freqDomain-BodyGyroscope-std-X" -0.563615256666667
"Walking" 7 "freqDomain-BodyGyroscope-std-Y" -0.290859379017544
"Walking" 7 "freqDomain-BodyGyroscope-std-Z" -0.463270018245614
"Walking" 7 "freqDomain-BodyAccelerometerMag-std" -0.351706780526316
"Walking" 7 "freqDomain-BodyBodyAccelerometerJerkMag-std" -0.022138358
"Walking" 7 "freqDomain-BodyBodyGyroscopeMag-std" -0.343894914947368
"Walking" 7 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.0841663774087719
"Walking" 8 "timeDomain-BodyAccelerometer-mean-X" 0.27468631
"Walking" 8 "timeDomain-BodyAccelerometer-mean-Y" -0.0186628865310417
"Walking" 8 "timeDomain-BodyAccelerometer-mean-Z" -0.107252090833333
"Walking" 8 "timeDomain-GravityAccelerometer-mean-X" 0.913586347916667
"Walking" 8 "timeDomain-GravityAccelerometer-mean-Y" -0.217102194583333
"Walking" 8 "timeDomain-GravityAccelerometer-mean-Z" -0.186267836962021
"Walking" 8 "timeDomain-BodyAccelerometerJerk-mean-X" 0.0703393490833333
"Walking" 8 "timeDomain-BodyAccelerometerJerk-mean-Y" -0.00603947514583333
"Walking" 8 "timeDomain-BodyAccelerometerJerk-mean-Z" -0.000673798876875
"Walking" 8 "timeDomain-BodyGyroscope-mean-X" 0.0235088228254167
"Walking" 8 "timeDomain-BodyGyroscope-mean-Y" -0.095791790535
"Walking" 8 "timeDomain-BodyGyroscope-mean-Z" 0.0509657915395833
"Walking" 8 "timeDomain-BodyGyroscopeJerk-mean-X" -0.135886431360417
"Walking" 8 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0314880905541667
"Walking" 8 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0522683965333333
"Walking" 8 "timeDomain-BodyAccelerometerMag-mean" 0.0516786278104167
"Walking" 8 "timeDomain-GravityAccelerometerMag-mean" 0.0516786278104167
"Walking" 8 "timeDomain-BodyAccelerometerJerkMag-mean" -0.0668322430433333
"Walking" 8 "timeDomain-BodyGyroscopeMag-mean" -0.00310243820125
"Walking" 8 "timeDomain-BodyGyroscopeJerkMag-mean" -0.339129269583333
"Walking" 8 "freqDomain-BodyAccelerometer-mean-X" -0.247389011875
"Walking" 8 "freqDomain-BodyAccelerometer-mean-Y" 0.316982393333333
"Walking" 8 "freqDomain-BodyAccelerometer-mean-Z" -0.238634594791667
"Walking" 8 "freqDomain-BodyAccelerometerJerk-mean-X" -0.311198711041667
"Walking" 8 "freqDomain-BodyAccelerometerJerk-mean-Y" 0.0796832872416667
"Walking" 8 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.361563262083333
"Walking" 8 "freqDomain-BodyGyroscope-mean-X" -0.102063053808333
"Walking" 8 "freqDomain-BodyGyroscope-mean-Y" -0.259729692333333
"Walking" 8 "freqDomain-BodyGyroscope-mean-Z" -0.132902199479167
"Walking" 8 "freqDomain-BodyAccelerometerMag-mean" -0.09521728274375
"Walking" 8 "freqDomain-BodyBodyAccelerometerJerkMag-mean" -0.123834409766667
"Walking" 8 "freqDomain-BodyBodyGyroscopeMag-mean" -0.301241848645833
"Walking" 8 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.473026230833333
"Walking" 8 "timeDomain-BodyAccelerometer-std-X" -0.173605736002083
"Walking" 8 "timeDomain-BodyAccelerometer-std-Y" 0.380782052708333
"Walking" 8 "timeDomain-BodyAccelerometer-std-Z" -0.1420885318125
"Walking" 8 "timeDomain-GravityAccelerometer-std-X" -0.974752050208333
"Walking" 8 "timeDomain-GravityAccelerometer-std-Y" -0.956781505625
"Walking" 8 "timeDomain-GravityAccelerometer-std-Z" -0.956640104791667
"Walking" 8 "timeDomain-BodyAccelerometerJerk-std-X" -0.2586886278125
"Walking" 8 "timeDomain-BodyAccelerometerJerk-std-Y" 0.233987544458333
"Walking" 8 "timeDomain-BodyAccelerometerJerk-std-Z" -0.383200596479167
"Walking" 8 "timeDomain-BodyGyroscope-std-X" -0.1992097184375
"Walking" 8 "timeDomain-BodyGyroscope-std-Y" -0.2119972775
"Walking" 8 "timeDomain-BodyGyroscope-std-Z" -0.0754447842395833
"Walking" 8 "timeDomain-BodyGyroscopeJerk-std-X" -0.2460827504375
"Walking" 8 "timeDomain-BodyGyroscopeJerk-std-Y" -0.428055700208333
"Walking" 8 "timeDomain-BodyGyroscopeJerk-std-Z" -0.388446971666667
"Walking" 8 "timeDomain-BodyAccelerometerMag-std" -0.1804072826
"Walking" 8 "timeDomain-GravityAccelerometerMag-std" -0.1804072826
"Walking" 8 "timeDomain-BodyAccelerometerJerkMag-std" -0.184571053979167
"Walking" 8 "timeDomain-BodyGyroscopeMag-std" -0.238746703958333
"Walking" 8 "timeDomain-BodyGyroscopeJerkMag-std" -0.502957255416667
"Walking" 8 "freqDomain-BodyAccelerometer-std-X" -0.148386858858333
"Walking" 8 "freqDomain-BodyAccelerometer-std-Y" 0.32484493125
"Walking" 8 "freqDomain-BodyAccelerometer-std-Z" -0.158437341970833
"Walking" 8 "freqDomain-BodyAccelerometerJerk-std-X" -0.271448185291667
"Walking" 8 "freqDomain-BodyAccelerometerJerk-std-Y" 0.315883536479167
"Walking" 8 "freqDomain-BodyAccelerometerJerk-std-Z" -0.4044825094375
"Walking" 8 "freqDomain-BodyGyroscope-std-X" -0.234252005895833
"Walking" 8 "freqDomain-BodyGyroscope-std-Y" -0.1908057215
"Walking" 8 "freqDomain-BodyGyroscope-std-Z" -0.1429742348125
"Walking" 8 "freqDomain-BodyAccelerometerMag-std" -0.360818978541667
"Walking" 8 "freqDomain-BodyBodyAccelerometerJerkMag-std" -0.276436130125
"Walking" 8 "freqDomain-BodyBodyGyroscopeMag-std" -0.327459577895833
"Walking" 8 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.581240190833333
"Walking" 9 "timeDomain-BodyAccelerometer-mean-X" 0.278502842115385
"Walking" 9 "timeDomain-BodyAccelerometer-mean-Y" -0.0180891971284423
"Walking" 9 "timeDomain-BodyAccelerometer-mean-Z" -0.110820512307692
"Walking" 9 "timeDomain-GravityAccelerometer-mean-X" 0.951867079615385
"Walking" 9 "timeDomain-GravityAccelerometer-mean-Y" -0.0314341738730769
"Walking" 9 "timeDomain-GravityAccelerometer-mean-Z" -0.115856121080385
"Walking" 9 "timeDomain-BodyAccelerometerJerk-mean-X" 0.0704357270480769
"Walking" 9 "timeDomain-BodyAccelerometerJerk-mean-Y" 0.0212255910017308
"Walking" 9 "timeDomain-BodyAccelerometerJerk-mean-Z" 0.00414762740192308
"Walking" 9 "timeDomain-BodyGyroscope-mean-X" -0.0808360598653846
"Walking" 9 "timeDomain-BodyGyroscope-mean-Y" -0.0625598710615385
"Walking" 9 "timeDomain-BodyGyroscope-mean-Z" 0.111629779896154
"Walking" 9 "timeDomain-BodyGyroscopeJerk-mean-X" -0.0809204094461538
"Walking" 9 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0356283427038462
"Walking" 9 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0633406620592308
"Walking" 9 "timeDomain-BodyAccelerometerMag-mean" -0.0980840496143461
"Walking" 9 "timeDomain-GravityAccelerometerMag-mean" -0.0980840496143461
"Walking" 9 "timeDomain-BodyAccelerometerJerkMag-mean" -0.203733615519231
"Walking" 9 "timeDomain-BodyGyroscopeMag-mean" -0.294542266826923
"Walking" 9 "timeDomain-BodyGyroscopeJerkMag-mean" -0.510253995769231
"Walking" 9 "freqDomain-BodyAccelerometer-mean-X" -0.294711163653846
"Walking" 9 "freqDomain-BodyAccelerometer-mean-Y" -0.257677616153846
"Walking" 9 "freqDomain-BodyAccelerometer-mean-Z" -0.250806259788462
"Walking" 9 "freqDomain-BodyAccelerometerJerk-mean-X" -0.314265401346154
"Walking" 9 "freqDomain-BodyAccelerometerJerk-mean-Y" -0.367706595
"Walking" 9 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.399541245192308
"Walking" 9 "freqDomain-BodyGyroscope-mean-X" -0.383676120961538
"Walking" 9 "freqDomain-BodyGyroscope-mean-Y" -0.436905860576923
"Walking" 9 "freqDomain-BodyGyroscope-mean-Z" -0.240222512134615
"Walking" 9 "freqDomain-BodyAccelerometerMag-mean" -0.318801022711538
"Walking" 9 "freqDomain-BodyBodyAccelerometerJerkMag-mean" -0.316870715576923
"Walking" 9 "freqDomain-BodyBodyGyroscopeMag-mean" -0.513797480384615
"Walking" 9 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.602581618269231
"Walking" 9 "timeDomain-BodyAccelerometer-std-X" -0.238353562692308
"Walking" 9 "timeDomain-BodyAccelerometer-std-Y" -0.201696960826923
"Walking" 9 "timeDomain-BodyAccelerometer-std-Z" -0.0579636469030769
"Walking" 9 "timeDomain-GravityAccelerometer-std-X" -0.980971973653846
"Walking" 9 "timeDomain-GravityAccelerometer-std-Y" -0.971242423076923
"Walking" 9 "timeDomain-GravityAccelerometer-std-Z" -0.955523995576923
"Walking" 9 "timeDomain-BodyAccelerometerJerk-std-X" -0.206733787961538
"Walking" 9 "timeDomain-BodyAccelerometerJerk-std-Y" -0.276929933846154
"Walking" 9 "timeDomain-BodyAccelerometerJerk-std-Z" -0.409764526153846
"Walking" 9 "timeDomain-BodyGyroscope-std-X" -0.476163506730769
"Walking" 9 "timeDomain-BodyGyroscope-std-Y" -0.467054167884615
"Walking" 9 "timeDomain-BodyGyroscope-std-Z" -0.265683521346154
"Walking" 9 "timeDomain-BodyGyroscopeJerk-std-X" -0.526985309038462
"Walking" 9 "timeDomain-BodyGyroscopeJerk-std-Y" -0.549200228076923
"Walking" 9 "timeDomain-BodyGyroscopeJerk-std-Z" -0.457881494038462
"Walking" 9 "timeDomain-BodyAccelerometerMag-std" -0.37942877
"Walking" 9 "timeDomain-GravityAccelerometerMag-std" -0.37942877
"Walking" 9 "timeDomain-BodyAccelerometerJerkMag-std" -0.317113487115385
"Walking" 9 "timeDomain-BodyGyroscopeMag-std" -0.489725811538462
"Walking" 9 "timeDomain-BodyGyroscopeJerkMag-std" -0.599866472692308
"Walking" 9 "freqDomain-BodyAccelerometer-std-X" -0.218019977423077
"Walking" 9 "freqDomain-BodyAccelerometer-std-Y" -0.223972558596154
"Walking" 9 "freqDomain-BodyAccelerometer-std-Z" -0.0337965256573077
"Walking" 9 "freqDomain-BodyAccelerometerJerk-std-X" -0.170228340134423
"Walking" 9 "freqDomain-BodyAccelerometerJerk-std-Y" -0.228380473480769
"Walking" 9 "freqDomain-BodyAccelerometerJerk-std-Z" -0.419104362884615
"Walking" 9 "freqDomain-BodyGyroscope-std-X" -0.507404512692308
"Walking" 9 "freqDomain-BodyGyroscope-std-Y" -0.490990336346154
"Walking" 9 "freqDomain-BodyGyroscope-std-Z" -0.342367223269231
"Walking" 9 "freqDomain-BodyAccelerometerMag-std" -0.513891953269231
"Walking" 9 "freqDomain-BodyBodyAccelerometerJerkMag-std" -0.322337536730769
"Walking" 9 "freqDomain-BodyBodyGyroscopeMag-std" -0.562714528653846
"Walking" 9 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.624351923653846
"Walking" 10 "timeDomain-BodyAccelerometer-mean-X" 0.278574076603774
"Walking" 10 "timeDomain-BodyAccelerometer-mean-Y" -0.017022351190566
"Walking" 10 "timeDomain-BodyAccelerometer-mean-Z" -0.109057512132075
"Walking" 10 "timeDomain-GravityAccelerometer-mean-X" 0.963092149811321
"Walking" 10 "timeDomain-GravityAccelerometer-mean-Y" -0.0838277013962264
"Walking" 10 "timeDomain-GravityAccelerometer-mean-Z" 0.0549276242264151
"Walking" 10 "timeDomain-BodyAccelerometerJerk-mean-X" 0.0857943809283019
"Walking" 10 "timeDomain-BodyAccelerometerJerk-mean-Y" 0.00408248792641509
"Walking" 10 "timeDomain-BodyAccelerometerJerk-mean-Z" -0.0162953195396226
"Walking" 10 "timeDomain-BodyGyroscope-mean-X" 0.0106894976215094
"Walking" 10 "timeDomain-BodyGyroscope-mean-Y" -0.0819540783760943
"Walking" 10 "timeDomain-BodyGyroscope-mean-Z" 0.0986695731160377
"Walking" 10 "timeDomain-BodyGyroscopeJerk-mean-X" -0.122709563462264
"Walking" 10 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0519204981037736
"Walking" 10 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0611262928849057
"Walking" 10 "timeDomain-BodyAccelerometerMag-mean" -0.127400912069811
"Walking" 10 "timeDomain-GravityAccelerometerMag-mean" -0.127400912069811
"Walking" 10 "timeDomain-BodyAccelerometerJerkMag-mean" -0.132624992298283
"Walking" 10 "timeDomain-BodyGyroscopeMag-mean" -0.156458730358491
"Walking" 10 "timeDomain-BodyGyroscopeJerkMag-mean" -0.440363636603774
"Walking" 10 "freqDomain-BodyAccelerometer-mean-X" -0.114190001283019
"Walking" 10 "freqDomain-BodyAccelerometer-mean-Y" 0.0533911909886792
"Walking" 10 "freqDomain-BodyAccelerometer-mean-Z" -0.41218272245283
"Walking" 10 "freqDomain-BodyAccelerometerJerk-mean-X" -0.107941107467925
"Walking" 10 "freqDomain-BodyAccelerometerJerk-mean-Y" 0.0309052018326415
"Walking" 10 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.464020508867925
"Walking" 10 "freqDomain-BodyGyroscope-mean-X" -0.277913780754717
"Walking" 10 "freqDomain-BodyGyroscope-mean-Y" -0.345209034528302
"Walking" 10 "freqDomain-BodyGyroscope-mean-Z" -0.108530029881132
"Walking" 10 "freqDomain-BodyAccelerometerMag-mean" -0.0930237422792453
"Walking" 10 "freqDomain-BodyBodyAccelerometerJerkMag-mean" 0.0205189516981132
"Walking" 10 "freqDomain-BodyBodyGyroscopeMag-mean" -0.412616909622642
"Walking" 10 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.515065335849057
"Walking" 10 "timeDomain-BodyAccelerometer-std-X" -0.178709734396226
"Walking" 10 "timeDomain-BodyAccelerometer-std-Y" -0.0227431651698113
"Walking" 10 "timeDomain-BodyAccelerometer-std-Z" -0.395645072075472
"Walking" 10 "timeDomain-GravityAccelerometer-std-X" -0.974435158113208
"Walking" 10 "timeDomain-GravityAccelerometer-std-Y" -0.971114719811321
"Walking" 10 "timeDomain-GravityAccelerometer-std-Z" -0.957862728301887
"Walking" 10 "timeDomain-BodyAccelerometerJerk-std-X" -0.0521991013207547
"Walking" 10 "timeDomain-BodyAccelerometerJerk-std-Y" 0.0750804952113207
"Walking" 10 "timeDomain-BodyAccelerometerJerk-std-Z" -0.511662905849057
"Walking" 10 "timeDomain-BodyGyroscope-std-X" -0.414205475283019
"Walking" 10 "timeDomain-BodyGyroscope-std-Y" -0.250853318679245
"Walking" 10 "timeDomain-BodyGyroscope-std-Z" -0.174524868603774
"Walking" 10 "timeDomain-BodyGyroscopeJerk-std-X" -0.366063723207547
"Walking" 10 "timeDomain-BodyGyroscopeJerk-std-Y" -0.509683327924528
"Walking" 10 "timeDomain-BodyGyroscopeJerk-std-Z" -0.329079492641509
"Walking" 10 "timeDomain-BodyAccelerometerMag-std" -0.185602396067925
"Walking" 10 "timeDomain-GravityAccelerometerMag-std" -0.185602396067925
"Walking" 10 "timeDomain-BodyAccelerometerJerkMag-std" 0.037608338009434
"Walking" 10 "timeDomain-BodyGyroscopeMag-std" -0.402025135660377
"Walking" 10 "timeDomain-BodyGyroscopeJerkMag-std" -0.501027916603774
"Walking" 10 "freqDomain-BodyAccelerometer-std-X" -0.206366497226415
"Walking" 10 "freqDomain-BodyAccelerometer-std-Y" -0.129775706316981
